planet_ID,T_q1,T_q2,T_q3,log_H2O_q1,log_H2O_q2,log_H2O_q3,log_CO2_q1,log_CO2_q2,log_CO2_q3,log_CH4_q1,log_CH4_q2,log_CH4_q3,log_CO_q1,log_CO_q2,log_CO_q3,log_NH3_q1,log_NH3_q2,log_NH3_q3
55896,,,,,,,,,,,,,,,,,,
55897,,,,,,,,,,,,,,,,,,
55898,,,,,,,,,,,,,,,,,,
55899,,,,,,,,,,,,,,,,,,
55900,,,,,,,,,,,,,,,,,,
55901,,,,,,,,,,,,,,,,,,
55902,,,,,,,,,,,,,,,,,,
55903,,,,,,,,,,,,,,,,,,
55904,,,,,,,,,,,,,,,,,,
55905,,,,,,,,,,,,,,,,,,
55906,,,,,,,,,,,,,,,,,,
55907,,,,,,,,,,,,,,,,,,
55908,,,,,,,,,,,,,,,,,,
55909,,,,,,,,,,,,,,,,,,
55910,,,,,,,,,,,,,,,,,,
55911,,,,,,,,,,,,,,,,,,
55912,,,,,,,,,,,,,,,,,,
55913,,,,,,,,,,,,,,,,,,
55914,,,,,,,,,,,,,,,,,,
55915,,,,,,,,,,,,,,,,,,
55916,,,,,,,,,,,,,,,,,,
55917,,,,,,,,,,,,,,,,,,
55918,,,,,,,,,,,,,,,,,,
55919,,,,,,,,,,,,,,,,,,
55920,,,,,,,,,,,,,,,,,,
55921,,,,,,,,,,,,,,,,,,
55922,,,,,,,,,,,,,,,,,,
55923,,,,,,,,,,,,,,,,,,
55924,,,,,,,,,,,,,,,,,,
55925,,,,,,,,,,,,,,,,,,
55926,,,,,,,,,,,,,,,,,,
55927,,,,,,,,,,,,,,,,,,
55928,,,,,,,,,,,,,,,,,,
55929,,,,,,,,,,,,,,,,,,
55930,,,,,,,,,,,,,,,,,,
55931,,,,,,,,,,,,,,,,,,
55932,,,,,,,,,,,,,,,,,,
55933,,,,,,,,,,,,,,,,,,
55934,,,,,,,,,,,,,,,,,,
55935,,,,,,,,,,,,,,,,,,
55936,,,,,,,,,,,,,,,,,,
55937,,,,,,,,,,,,,,,,,,
55938,,,,,,,,,,,,,,,,,,
55939,,,,,,,,,,,,,,,,,,
55940,,,,,,,,,,,,,,,,,,
55941,,,,,,,,,,,,,,,,,,
55942,,,,,,,,,,,,,,,,,,
55943,,,,,,,,,,,,,,,,,,
55944,,,,,,,,,,,,,,,,,,
55945,,,,,,,,,,,,,,,,,,
55946,,,,,,,,,,,,,,,,,,
55947,,,,,,,,,,,,,,,,,,
55948,,,,,,,,,,,,,,,,,,
55949,,,,,,,,,,,,,,,,,,
55950,,,,,,,,,,,,,,,,,,
55951,,,,,,,,,,,,,,,,,,
55952,,,,,,,,,,,,,,,,,,
55953,,,,,,,,,,,,,,,,,,
55954,,,,,,,,,,,,,,,,,,
55955,,,,,,,,,,,,,,,,,,
55956,,,,,,,,,,,,,,,,,,
55957,,,,,,,,,,,,,,,,,,
55958,,,,,,,,,,,,,,,,,,
55959,,,,,,,,,,,,,,,,,,
55960,,,,,,,,,,,,,,,,,,
55961,,,,,,,,,,,,,,,,,,
55962,,,,,,,,,,,,,,,,,,
55963,,,,,,,,,,,,,,,,,,
55964,,,,,,,,,,,,,,,,,,
55965,,,,,,,,,,,,,,,,,,
55966,,,,,,,,,,,,,,,,,,
55967,,,,,,,,,,,,,,,,,,
55968,,,,,,,,,,,,,,,,,,
55969,,,,,,,,,,,,,,,,,,
55970,,,,,,,,,,,,,,,,,,
55971,,,,,,,,,,,,,,,,,,
55972,,,,,,,,,,,,,,,,,,
55973,,,,,,,,,,,,,,,,,,
55974,,,,,,,,,,,,,,,,,,
55975,,,,,,,,,,,,,,,,,,
55976,,,,,,,,,,,,,,,,,,
55977,,,,,,,,,,,,,,,,,,
55978,,,,,,,,,,,,,,,,,,
55979,,,,,,,,,,,,,,,,,,
55980,,,,,,,,,,,,,,,,,,
55981,,,,,,,,,,,,,,,,,,
55982,,,,,,,,,,,,,,,,,,
55983,,,,,,,,,,,,,,,,,,
55984,,,,,,,,,,,,,,,,,,
55985,,,,,,,,,,,,,,,,,,
55986,,,,,,,,,,,,,,,,,,
55987,,,,,,,,,,,,,,,,,,
55988,,,,,,,,,,,,,,,,,,
55989,,,,,,,,,,,,,,,,,,
55990,,,,,,,,,,,,,,,,,,
55991,,,,,,,,,,,,,,,,,,
55992,,,,,,,,,,,,,,,,,,
55993,,,,,,,,,,,,,,,,,,
55994,,,,,,,,,,,,,,,,,,
55995,,,,,,,,,,,,,,,,,,
55996,,,,,,,,,,,,,,,,,,
55997,,,,,,,,,,,,,,,,,,
55998,,,,,,,,,,,,,,,,,,
55999,,,,,,,,,,,,,,,,,,
56000,,,,,,,,,,,,,,,,,,
56001,,,,,,,,,,,,,,,,,,
56002,,,,,,,,,,,,,,,,,,
56003,,,,,,,,,,,,,,,,,,
56004,,,,,,,,,,,,,,,,,,
56005,,,,,,,,,,,,,,,,,,
56006,,,,,,,,,,,,,,,,,,
56007,,,,,,,,,,,,,,,,,,
56008,,,,,,,,,,,,,,,,,,
56009,,,,,,,,,,,,,,,,,,
56010,,,,,,,,,,,,,,,,,,
56011,,,,,,,,,,,,,,,,,,
56012,,,,,,,,,,,,,,,,,,
56013,,,,,,,,,,,,,,,,,,
56014,,,,,,,,,,,,,,,,,,
56015,,,,,,,,,,,,,,,,,,
56016,,,,,,,,,,,,,,,,,,
56017,,,,,,,,,,,,,,,,,,
56018,,,,,,,,,,,,,,,,,,
56019,,,,,,,,,,,,,,,,,,
56020,,,,,,,,,,,,,,,,,,
56021,,,,,,,,,,,,,,,,,,
56022,,,,,,,,,,,,,,,,,,
56023,,,,,,,,,,,,,,,,,,
56024,,,,,,,,,,,,,,,,,,
56025,,,,,,,,,,,,,,,,,,
56026,,,,,,,,,,,,,,,,,,
56027,,,,,,,,,,,,,,,,,,
56028,,,,,,,,,,,,,,,,,,
56029,,,,,,,,,,,,,,,,,,
56030,,,,,,,,,,,,,,,,,,
56031,,,,,,,,,,,,,,,,,,
56032,,,,,,,,,,,,,,,,,,
56033,,,,,,,,,,,,,,,,,,
56034,,,,,,,,,,,,,,,,,,
56035,,,,,,,,,,,,,,,,,,
56036,,,,,,,,,,,,,,,,,,
56037,,,,,,,,,,,,,,,,,,
56038,,,,,,,,,,,,,,,,,,
56039,,,,,,,,,,,,,,,,,,
56040,,,,,,,,,,,,,,,,,,
56041,,,,,,,,,,,,,,,,,,
56042,,,,,,,,,,,,,,,,,,
56043,,,,,,,,,,,,,,,,,,
56044,,,,,,,,,,,,,,,,,,
56045,,,,,,,,,,,,,,,,,,
56046,,,,,,,,,,,,,,,,,,
56047,,,,,,,,,,,,,,,,,,
56048,,,,,,,,,,,,,,,,,,
56049,,,,,,,,,,,,,,,,,,
56050,,,,,,,,,,,,,,,,,,
56051,,,,,,,,,,,,,,,,,,
56052,,,,,,,,,,,,,,,,,,
56053,,,,,,,,,,,,,,,,,,
56054,,,,,,,,,,,,,,,,,,
56055,,,,,,,,,,,,,,,,,,
56056,,,,,,,,,,,,,,,,,,
56057,,,,,,,,,,,,,,,,,,
56058,,,,,,,,,,,,,,,,,,
56059,,,,,,,,,,,,,,,,,,
56060,,,,,,,,,,,,,,,,,,
56061,,,,,,,,,,,,,,,,,,
56062,,,,,,,,,,,,,,,,,,
56063,,,,,,,,,,,,,,,,,,
56064,,,,,,,,,,,,,,,,,,
56065,,,,,,,,,,,,,,,,,,
56066,,,,,,,,,,,,,,,,,,
56067,,,,,,,,,,,,,,,,,,
56068,,,,,,,,,,,,,,,,,,
56069,,,,,,,,,,,,,,,,,,
56070,,,,,,,,,,,,,,,,,,
56071,,,,,,,,,,,,,,,,,,
56072,,,,,,,,,,,,,,,,,,
56073,,,,,,,,,,,,,,,,,,
56074,,,,,,,,,,,,,,,,,,
56075,,,,,,,,,,,,,,,,,,
56076,,,,,,,,,,,,,,,,,,
56077,,,,,,,,,,,,,,,,,,
56078,,,,,,,,,,,,,,,,,,
56079,,,,,,,,,,,,,,,,,,
56080,,,,,,,,,,,,,,,,,,
56081,,,,,,,,,,,,,,,,,,
56082,,,,,,,,,,,,,,,,,,
56083,,,,,,,,,,,,,,,,,,
56084,,,,,,,,,,,,,,,,,,
56085,,,,,,,,,,,,,,,,,,
56086,,,,,,,,,,,,,,,,,,
56087,,,,,,,,,,,,,,,,,,
56088,,,,,,,,,,,,,,,,,,
56089,,,,,,,,,,,,,,,,,,
56090,,,,,,,,,,,,,,,,,,
56091,,,,,,,,,,,,,,,,,,
56092,,,,,,,,,,,,,,,,,,
56093,,,,,,,,,,,,,,,,,,
56094,,,,,,,,,,,,,,,,,,
56095,,,,,,,,,,,,,,,,,,
56096,,,,,,,,,,,,,,,,,,
56097,,,,,,,,,,,,,,,,,,
56098,,,,,,,,,,,,,,,,,,
56099,,,,,,,,,,,,,,,,,,
56100,,,,,,,,,,,,,,,,,,
56101,,,,,,,,,,,,,,,,,,
56102,,,,,,,,,,,,,,,,,,
56103,,,,,,,,,,,,,,,,,,
56104,,,,,,,,,,,,,,,,,,
56105,,,,,,,,,,,,,,,,,,
56106,,,,,,,,,,,,,,,,,,
56107,,,,,,,,,,,,,,,,,,
56108,,,,,,,,,,,,,,,,,,
56109,,,,,,,,,,,,,,,,,,
56110,,,,,,,,,,,,,,,,,,
56111,,,,,,,,,,,,,,,,,,
56112,,,,,,,,,,,,,,,,,,
56113,,,,,,,,,,,,,,,,,,
56114,,,,,,,,,,,,,,,,,,
56115,,,,,,,,,,,,,,,,,,
56116,,,,,,,,,,,,,,,,,,
56117,,,,,,,,,,,,,,,,,,
56118,,,,,,,,,,,,,,,,,,
56119,,,,,,,,,,,,,,,,,,
56120,,,,,,,,,,,,,,,,,,
56121,,,,,,,,,,,,,,,,,,
56122,,,,,,,,,,,,,,,,,,
56123,,,,,,,,,,,,,,,,,,
56124,,,,,,,,,,,,,,,,,,
56125,,,,,,,,,,,,,,,,,,
56126,,,,,,,,,,,,,,,,,,
56127,,,,,,,,,,,,,,,,,,
56128,,,,,,,,,,,,,,,,,,
56129,,,,,,,,,,,,,,,,,,
56130,,,,,,,,,,,,,,,,,,
56131,,,,,,,,,,,,,,,,,,
56132,,,,,,,,,,,,,,,,,,
56133,,,,,,,,,,,,,,,,,,
56134,,,,,,,,,,,,,,,,,,
56135,,,,,,,,,,,,,,,,,,
56136,,,,,,,,,,,,,,,,,,
56137,,,,,,,,,,,,,,,,,,
56138,,,,,,,,,,,,,,,,,,
56139,,,,,,,,,,,,,,,,,,
56140,,,,,,,,,,,,,,,,,,
56141,,,,,,,,,,,,,,,,,,
56142,,,,,,,,,,,,,,,,,,
56143,,,,,,,,,,,,,,,,,,
56144,,,,,,,,,,,,,,,,,,
56145,,,,,,,,,,,,,,,,,,
56146,,,,,,,,,,,,,,,,,,
56147,,,,,,,,,,,,,,,,,,
56148,,,,,,,,,,,,,,,,,,
56149,,,,,,,,,,,,,,,,,,
56150,,,,,,,,,,,,,,,,,,
56151,,,,,,,,,,,,,,,,,,
56152,,,,,,,,,,,,,,,,,,
56153,,,,,,,,,,,,,,,,,,
56154,,,,,,,,,,,,,,,,,,
56155,,,,,,,,,,,,,,,,,,
56156,,,,,,,,,,,,,,,,,,
56157,,,,,,,,,,,,,,,,,,
56158,,,,,,,,,,,,,,,,,,
56159,,,,,,,,,,,,,,,,,,
56160,,,,,,,,,,,,,,,,,,
56161,,,,,,,,,,,,,,,,,,
56162,,,,,,,,,,,,,,,,,,
56163,,,,,,,,,,,,,,,,,,
56164,,,,,,,,,,,,,,,,,,
56165,,,,,,,,,,,,,,,,,,
56166,,,,,,,,,,,,,,,,,,
56167,,,,,,,,,,,,,,,,,,
56168,,,,,,,,,,,,,,,,,,
56169,,,,,,,,,,,,,,,,,,
56170,,,,,,,,,,,,,,,,,,
56171,,,,,,,,,,,,,,,,,,
56172,,,,,,,,,,,,,,,,,,
56173,,,,,,,,,,,,,,,,,,
56174,,,,,,,,,,,,,,,,,,
56175,,,,,,,,,,,,,,,,,,
56176,,,,,,,,,,,,,,,,,,
56177,,,,,,,,,,,,,,,,,,
56178,,,,,,,,,,,,,,,,,,
56179,,,,,,,,,,,,,,,,,,
56180,,,,,,,,,,,,,,,,,,
56181,,,,,,,,,,,,,,,,,,
56182,,,,,,,,,,,,,,,,,,
56183,,,,,,,,,,,,,,,,,,
56184,,,,,,,,,,,,,,,,,,
56185,,,,,,,,,,,,,,,,,,
56186,,,,,,,,,,,,,,,,,,
56187,,,,,,,,,,,,,,,,,,
56188,,,,,,,,,,,,,,,,,,
56189,,,,,,,,,,,,,,,,,,
56190,,,,,,,,,,,,,,,,,,
56191,,,,,,,,,,,,,,,,,,
56192,,,,,,,,,,,,,,,,,,
56193,,,,,,,,,,,,,,,,,,
56194,,,,,,,,,,,,,,,,,,
56195,,,,,,,,,,,,,,,,,,
56196,,,,,,,,,,,,,,,,,,
56197,,,,,,,,,,,,,,,,,,
56198,,,,,,,,,,,,,,,,,,
56199,,,,,,,,,,,,,,,,,,
56200,,,,,,,,,,,,,,,,,,
56201,,,,,,,,,,,,,,,,,,
56202,,,,,,,,,,,,,,,,,,
56203,,,,,,,,,,,,,,,,,,
56204,,,,,,,,,,,,,,,,,,
56205,,,,,,,,,,,,,,,,,,
56206,,,,,,,,,,,,,,,,,,
56207,,,,,,,,,,,,,,,,,,
56208,,,,,,,,,,,,,,,,,,
56209,,,,,,,,,,,,,,,,,,
56210,,,,,,,,,,,,,,,,,,
56211,,,,,,,,,,,,,,,,,,
56212,,,,,,,,,,,,,,,,,,
56213,,,,,,,,,,,,,,,,,,
56214,,,,,,,,,,,,,,,,,,
56215,,,,,,,,,,,,,,,,,,
56216,,,,,,,,,,,,,,,,,,
56217,,,,,,,,,,,,,,,,,,
56218,,,,,,,,,,,,,,,,,,
56219,,,,,,,,,,,,,,,,,,
56220,,,,,,,,,,,,,,,,,,
56221,,,,,,,,,,,,,,,,,,
56222,,,,,,,,,,,,,,,,,,
56223,,,,,,,,,,,,,,,,,,
56224,,,,,,,,,,,,,,,,,,
56225,,,,,,,,,,,,,,,,,,
56226,,,,,,,,,,,,,,,,,,
56227,,,,,,,,,,,,,,,,,,
56228,,,,,,,,,,,,,,,,,,
56229,,,,,,,,,,,,,,,,,,
56230,,,,,,,,,,,,,,,,,,
56231,,,,,,,,,,,,,,,,,,
56232,,,,,,,,,,,,,,,,,,
56233,,,,,,,,,,,,,,,,,,
56234,,,,,,,,,,,,,,,,,,
56235,,,,,,,,,,,,,,,,,,
56236,,,,,,,,,,,,,,,,,,
56237,,,,,,,,,,,,,,,,,,
56238,,,,,,,,,,,,,,,,,,
56239,,,,,,,,,,,,,,,,,,
56240,,,,,,,,,,,,,,,,,,
56241,,,,,,,,,,,,,,,,,,
56242,,,,,,,,,,,,,,,,,,
56243,,,,,,,,,,,,,,,,,,
56244,,,,,,,,,,,,,,,,,,
56245,,,,,,,,,,,,,,,,,,
56246,,,,,,,,,,,,,,,,,,
56247,,,,,,,,,,,,,,,,,,
56248,,,,,,,,,,,,,,,,,,
56249,,,,,,,,,,,,,,,,,,
56250,,,,,,,,,,,,,,,,,,
56251,,,,,,,,,,,,,,,,,,
56252,,,,,,,,,,,,,,,,,,
56253,,,,,,,,,,,,,,,,,,
56254,,,,,,,,,,,,,,,,,,
56255,,,,,,,,,,,,,,,,,,
56256,,,,,,,,,,,,,,,,,,
56257,,,,,,,,,,,,,,,,,,
56258,,,,,,,,,,,,,,,,,,
56259,,,,,,,,,,,,,,,,,,
56260,,,,,,,,,,,,,,,,,,
56261,,,,,,,,,,,,,,,,,,
56262,,,,,,,,,,,,,,,,,,
56263,,,,,,,,,,,,,,,,,,
56264,,,,,,,,,,,,,,,,,,
56265,,,,,,,,,,,,,,,,,,
56266,,,,,,,,,,,,,,,,,,
56267,,,,,,,,,,,,,,,,,,
56268,,,,,,,,,,,,,,,,,,
56269,,,,,,,,,,,,,,,,,,
56270,,,,,,,,,,,,,,,,,,
56271,,,,,,,,,,,,,,,,,,
56272,,,,,,,,,,,,,,,,,,
56273,,,,,,,,,,,,,,,,,,
56274,,,,,,,,,,,,,,,,,,
56275,,,,,,,,,,,,,,,,,,
56276,,,,,,,,,,,,,,,,,,
56277,,,,,,,,,,,,,,,,,,
56278,,,,,,,,,,,,,,,,,,
56279,,,,,,,,,,,,,,,,,,
56280,,,,,,,,,,,,,,,,,,
56281,,,,,,,,,,,,,,,,,,
56282,,,,,,,,,,,,,,,,,,
56283,,,,,,,,,,,,,,,,,,
56284,,,,,,,,,,,,,,,,,,
56285,,,,,,,,,,,,,,,,,,
56286,,,,,,,,,,,,,,,,,,
56287,,,,,,,,,,,,,,,,,,
56288,,,,,,,,,,,,,,,,,,
56289,,,,,,,,,,,,,,,,,,
56290,,,,,,,,,,,,,,,,,,
56291,,,,,,,,,,,,,,,,,,
56292,,,,,,,,,,,,,,,,,,
56293,,,,,,,,,,,,,,,,,,
56294,,,,,,,,,,,,,,,,,,
56295,,,,,,,,,,,,,,,,,,
56296,,,,,,,,,,,,,,,,,,
56297,,,,,,,,,,,,,,,,,,
56298,,,,,,,,,,,,,,,,,,
56299,,,,,,,,,,,,,,,,,,
56300,,,,,,,,,,,,,,,,,,
56301,,,,,,,,,,,,,,,,,,
56302,,,,,,,,,,,,,,,,,,
56303,,,,,,,,,,,,,,,,,,
56304,,,,,,,,,,,,,,,,,,
56305,,,,,,,,,,,,,,,,,,
56306,,,,,,,,,,,,,,,,,,
56307,,,,,,,,,,,,,,,,,,
56308,,,,,,,,,,,,,,,,,,
56309,,,,,,,,,,,,,,,,,,
56310,,,,,,,,,,,,,,,,,,
56311,,,,,,,,,,,,,,,,,,
56312,,,,,,,,,,,,,,,,,,
56313,,,,,,,,,,,,,,,,,,
56314,,,,,,,,,,,,,,,,,,
56315,,,,,,,,,,,,,,,,,,
56316,,,,,,,,,,,,,,,,,,
56317,,,,,,,,,,,,,,,,,,
56318,,,,,,,,,,,,,,,,,,
56319,,,,,,,,,,,,,,,,,,
56320,,,,,,,,,,,,,,,,,,
56321,,,,,,,,,,,,,,,,,,
56322,,,,,,,,,,,,,,,,,,
56323,,,,,,,,,,,,,,,,,,
56324,,,,,,,,,,,,,,,,,,
56325,,,,,,,,,,,,,,,,,,
56326,,,,,,,,,,,,,,,,,,
56327,,,,,,,,,,,,,,,,,,
56328,,,,,,,,,,,,,,,,,,
56329,,,,,,,,,,,,,,,,,,
56330,,,,,,,,,,,,,,,,,,
56331,,,,,,,,,,,,,,,,,,
56332,,,,,,,,,,,,,,,,,,
56333,,,,,,,,,,,,,,,,,,
56334,,,,,,,,,,,,,,,,,,
56335,,,,,,,,,,,,,,,,,,
56336,,,,,,,,,,,,,,,,,,
56337,,,,,,,,,,,,,,,,,,
56338,,,,,,,,,,,,,,,,,,
56339,,,,,,,,,,,,,,,,,,
56340,,,,,,,,,,,,,,,,,,
56341,,,,,,,,,,,,,,,,,,
56342,,,,,,,,,,,,,,,,,,
56343,,,,,,,,,,,,,,,,,,
56344,,,,,,,,,,,,,,,,,,
56345,,,,,,,,,,,,,,,,,,
56346,,,,,,,,,,,,,,,,,,
56347,,,,,,,,,,,,,,,,,,
56348,,,,,,,,,,,,,,,,,,
56349,,,,,,,,,,,,,,,,,,
56350,,,,,,,,,,,,,,,,,,
56351,,,,,,,,,,,,,,,,,,
56352,,,,,,,,,,,,,,,,,,
56353,,,,,,,,,,,,,,,,,,
56354,,,,,,,,,,,,,,,,,,
56355,,,,,,,,,,,,,,,,,,
56356,,,,,,,,,,,,,,,,,,
56357,,,,,,,,,,,,,,,,,,
56358,,,,,,,,,,,,,,,,,,
56359,,,,,,,,,,,,,,,,,,
56360,,,,,,,,,,,,,,,,,,
56361,,,,,,,,,,,,,,,,,,
56362,,,,,,,,,,,,,,,,,,
56363,,,,,,,,,,,,,,,,,,
56364,,,,,,,,,,,,,,,,,,
56365,,,,,,,,,,,,,,,,,,
56366,,,,,,,,,,,,,,,,,,
56367,,,,,,,,,,,,,,,,,,
56368,,,,,,,,,,,,,,,,,,
56369,,,,,,,,,,,,,,,,,,
56370,,,,,,,,,,,,,,,,,,
56371,,,,,,,,,,,,,,,,,,
56372,,,,,,,,,,,,,,,,,,
56373,,,,,,,,,,,,,,,,,,
56374,,,,,,,,,,,,,,,,,,
56375,,,,,,,,,,,,,,,,,,
56376,,,,,,,,,,,,,,,,,,
56377,,,,,,,,,,,,,,,,,,
56378,,,,,,,,,,,,,,,,,,
56379,,,,,,,,,,,,,,,,,,
56380,,,,,,,,,,,,,,,,,,
56381,,,,,,,,,,,,,,,,,,
56382,,,,,,,,,,,,,,,,,,
56383,,,,,,,,,,,,,,,,,,
56384,,,,,,,,,,,,,,,,,,
56385,,,,,,,,,,,,,,,,,,
56386,,,,,,,,,,,,,,,,,,
56387,,,,,,,,,,,,,,,,,,
56388,,,,,,,,,,,,,,,,,,
56389,,,,,,,,,,,,,,,,,,
56390,,,,,,,,,,,,,,,,,,
56391,,,,,,,,,,,,,,,,,,
56392,,,,,,,,,,,,,,,,,,
56393,,,,,,,,,,,,,,,,,,
56394,,,,,,,,,,,,,,,,,,
56395,,,,,,,,,,,,,,,,,,
56396,,,,,,,,,,,,,,,,,,
56397,,,,,,,,,,,,,,,,,,
56398,,,,,,,,,,,,,,,,,,
56399,,,,,,,,,,,,,,,,,,
56400,,,,,,,,,,,,,,,,,,
56401,,,,,,,,,,,,,,,,,,
56402,,,,,,,,,,,,,,,,,,
56403,,,,,,,,,,,,,,,,,,
56404,,,,,,,,,,,,,,,,,,
56405,,,,,,,,,,,,,,,,,,
56406,,,,,,,,,,,,,,,,,,
56407,,,,,,,,,,,,,,,,,,
56408,,,,,,,,,,,,,,,,,,
56409,,,,,,,,,,,,,,,,,,
56410,,,,,,,,,,,,,,,,,,
56411,,,,,,,,,,,,,,,,,,
56412,,,,,,,,,,,,,,,,,,
56413,,,,,,,,,,,,,,,,,,
56414,,,,,,,,,,,,,,,,,,
56415,,,,,,,,,,,,,,,,,,
56416,,,,,,,,,,,,,,,,,,
56417,,,,,,,,,,,,,,,,,,
56418,,,,,,,,,,,,,,,,,,
56419,,,,,,,,,,,,,,,,,,
56420,,,,,,,,,,,,,,,,,,
56421,,,,,,,,,,,,,,,,,,
56422,,,,,,,,,,,,,,,,,,
56423,,,,,,,,,,,,,,,,,,
56424,,,,,,,,,,,,,,,,,,
56425,,,,,,,,,,,,,,,,,,
56426,,,,,,,,,,,,,,,,,,
56427,,,,,,,,,,,,,,,,,,
56428,,,,,,,,,,,,,,,,,,
56429,,,,,,,,,,,,,,,,,,
56430,,,,,,,,,,,,,,,,,,
56431,,,,,,,,,,,,,,,,,,
56432,,,,,,,,,,,,,,,,,,
56433,,,,,,,,,,,,,,,,,,
56434,,,,,,,,,,,,,,,,,,
56435,,,,,,,,,,,,,,,,,,
56436,,,,,,,,,,,,,,,,,,
56437,,,,,,,,,,,,,,,,,,
56438,,,,,,,,,,,,,,,,,,
56439,,,,,,,,,,,,,,,,,,
56440,,,,,,,,,,,,,,,,,,
56441,,,,,,,,,,,,,,,,,,
56442,,,,,,,,,,,,,,,,,,
56443,,,,,,,,,,,,,,,,,,
56444,,,,,,,,,,,,,,,,,,
56445,,,,,,,,,,,,,,,,,,
56446,,,,,,,,,,,,,,,,,,
56447,,,,,,,,,,,,,,,,,,
56448,,,,,,,,,,,,,,,,,,
56449,,,,,,,,,,,,,,,,,,
56450,,,,,,,,,,,,,,,,,,
56451,,,,,,,,,,,,,,,,,,
56452,,,,,,,,,,,,,,,,,,
56453,,,,,,,,,,,,,,,,,,
56454,,,,,,,,,,,,,,,,,,
56455,,,,,,,,,,,,,,,,,,
56456,,,,,,,,,,,,,,,,,,
56457,,,,,,,,,,,,,,,,,,
56458,,,,,,,,,,,,,,,,,,
56459,,,,,,,,,,,,,,,,,,
56460,,,,,,,,,,,,,,,,,,
56461,,,,,,,,,,,,,,,,,,
56462,,,,,,,,,,,,,,,,,,
56463,,,,,,,,,,,,,,,,,,
56464,,,,,,,,,,,,,,,,,,
56465,,,,,,,,,,,,,,,,,,
56466,,,,,,,,,,,,,,,,,,
56467,,,,,,,,,,,,,,,,,,
56468,,,,,,,,,,,,,,,,,,
56469,,,,,,,,,,,,,,,,,,
56470,,,,,,,,,,,,,,,,,,
56471,,,,,,,,,,,,,,,,,,
56472,,,,,,,,,,,,,,,,,,
56473,,,,,,,,,,,,,,,,,,
56474,,,,,,,,,,,,,,,,,,
56475,,,,,,,,,,,,,,,,,,
56476,,,,,,,,,,,,,,,,,,
56477,,,,,,,,,,,,,,,,,,
56478,,,,,,,,,,,,,,,,,,
56479,,,,,,,,,,,,,,,,,,
56480,,,,,,,,,,,,,,,,,,
56481,,,,,,,,,,,,,,,,,,
56482,,,,,,,,,,,,,,,,,,
56483,,,,,,,,,,,,,,,,,,
56484,,,,,,,,,,,,,,,,,,
56485,,,,,,,,,,,,,,,,,,
56486,,,,,,,,,,,,,,,,,,
56487,,,,,,,,,,,,,,,,,,
56488,,,,,,,,,,,,,,,,,,
56489,,,,,,,,,,,,,,,,,,
56490,,,,,,,,,,,,,,,,,,
56491,,,,,,,,,,,,,,,,,,
56492,,,,,,,,,,,,,,,,,,
56493,,,,,,,,,,,,,,,,,,
56494,,,,,,,,,,,,,,,,,,
56495,,,,,,,,,,,,,,,,,,
56496,,,,,,,,,,,,,,,,,,
56497,,,,,,,,,,,,,,,,,,
56498,,,,,,,,,,,,,,,,,,
56499,,,,,,,,,,,,,,,,,,
56500,,,,,,,,,,,,,,,,,,
56501,,,,,,,,,,,,,,,,,,
56502,,,,,,,,,,,,,,,,,,
56503,,,,,,,,,,,,,,,,,,
56504,,,,,,,,,,,,,,,,,,
56505,,,,,,,,,,,,,,,,,,
56506,,,,,,,,,,,,,,,,,,
56507,,,,,,,,,,,,,,,,,,
56508,,,,,,,,,,,,,,,,,,
56509,,,,,,,,,,,,,,,,,,
56510,,,,,,,,,,,,,,,,,,
56511,,,,,,,,,,,,,,,,,,
56512,,,,,,,,,,,,,,,,,,
56513,,,,,,,,,,,,,,,,,,
56514,,,,,,,,,,,,,,,,,,
56515,,,,,,,,,,,,,,,,,,
56516,,,,,,,,,,,,,,,,,,
56517,,,,,,,,,,,,,,,,,,
56518,,,,,,,,,,,,,,,,,,
56519,,,,,,,,,,,,,,,,,,
56520,,,,,,,,,,,,,,,,,,
56521,,,,,,,,,,,,,,,,,,
56522,,,,,,,,,,,,,,,,,,
56523,,,,,,,,,,,,,,,,,,
56524,,,,,,,,,,,,,,,,,,
56525,,,,,,,,,,,,,,,,,,
56526,,,,,,,,,,,,,,,,,,
56527,,,,,,,,,,,,,,,,,,
56528,,,,,,,,,,,,,,,,,,
56529,,,,,,,,,,,,,,,,,,
56530,,,,,,,,,,,,,,,,,,
56531,,,,,,,,,,,,,,,,,,
56532,,,,,,,,,,,,,,,,,,
56533,,,,,,,,,,,,,,,,,,
56534,,,,,,,,,,,,,,,,,,
56535,,,,,,,,,,,,,,,,,,
56536,,,,,,,,,,,,,,,,,,
56537,,,,,,,,,,,,,,,,,,
56538,,,,,,,,,,,,,,,,,,
56539,,,,,,,,,,,,,,,,,,
56540,,,,,,,,,,,,,,,,,,
56541,,,,,,,,,,,,,,,,,,
56542,,,,,,,,,,,,,,,,,,
56543,,,,,,,,,,,,,,,,,,
56544,,,,,,,,,,,,,,,,,,
56545,,,,,,,,,,,,,,,,,,
56546,,,,,,,,,,,,,,,,,,
56547,,,,,,,,,,,,,,,,,,
56548,,,,,,,,,,,,,,,,,,
56549,,,,,,,,,,,,,,,,,,
56550,,,,,,,,,,,,,,,,,,
56551,,,,,,,,,,,,,,,,,,
56552,,,,,,,,,,,,,,,,,,
56553,,,,,,,,,,,,,,,,,,
56554,,,,,,,,,,,,,,,,,,
